citing,cited
doi:10.15468/dl.hreko3,doi:10.15468/dl.hqvopo
doi:10.15468/dl.hreko3,doi:10.15468/dl.hr4huo
doi:10.15468/dl.hreko3,doi:10.15468/dl.hrfrvw
doi:10.15468/dl.hreko3,doi:10.15468/dl.hrpbjx
doi:10.15468/dl.hreko3,doi:10.15468/dl.hrk5kd
doi:10.15468/dl.hreko3,doi:10.15468/dl.hrcy8j
doi:10.15468/dl.hreko3,doi:10.15468/dl.hrdbog
doi:10.15468/dl.hreko3,doi:10.15468/dl.hrjpms
doi:10.15468/dl.hreko3,doi:10.1594/pangaea.140430
doi:10.1594/pangaea.140644,doi:10.15468/dl.hr5zvq
doi:10.1594/pangaea.140644,doi:10.15468/dl.hrduqt
doi:10.1594/pangaea.140644,doi:10.15468/dl.hrmdts
doi:10.1594/pangaea.140644,doi:10.15468/dl.hqxn3z
doi:10.1594/pangaea.140644,doi:10.15468/dl.hr5cke
doi:10.1594/pangaea.140644,doi:10.15468/dl.hqvphk
doi:10.1594/pangaea.140644,doi:10.15468/dl.hrogcy
doi:10.1594/pangaea.140644,doi:10.1594/pangaea.140649
doi:10.1594/pangaea.140644,doi:10.15468/dl.hqy56d
doi:10.15468/dl.hqxyhm,doi:10.1594/pangaea.140626
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hratvm
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hri6rh
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hrmbkp
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hr1pxk
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hqvswf
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hqzfsu
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hre80p
doi:10.15468/dl.hqxyhm,doi:10.15468/dl.hr2ugd
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hrovvp
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hqy8ys
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hr5nkv
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hr2l15
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hrnnvk
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hr5he7
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hrhg36
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hraywe
doi:10.15468/dl.hrb9ds,doi:10.15468/dl.hrpdpi
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hrhw19
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hr4d45
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hroafv
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hrifyi
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hr6dfc
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.xxw3ja
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hrkysw
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hrekgp
doi:10.15468/dl.hrnpdi,doi:10.15468/dl.hrdh2m
doi:10.1594/pangaea.140437,doi:10.15468/dl.hrkby7
doi:10.1594/pangaea.140437,doi:10.15468/dl.hrlazd
doi:10.1594/pangaea.140437,doi:10.15468/dl.hrbtmh
doi:10.1594/pangaea.140437,doi:10.15468/dl.hrcze9
doi:10.1594/pangaea.140437,doi:10.15468/dl.hrcsj7
doi:10.1594/pangaea.140437,doi:10.15468/dl.hrdv8g
doi:10.1594/pangaea.140437,doi:10.1594/pangaea.140592
doi:10.1594/pangaea.140437,doi:10.15468/dl.hr4vnc
doi:10.1594/pangaea.140437,doi:10.15468/dl.hr7y4s
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hrbksy
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hr9bu3
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hr2xup
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hr9zrd
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hra3hl
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hr6whf
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hqyk0k
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hrasgy
doi:10.15468/dl.hrckhg,doi:10.15468/dl.hrn3m4
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hrmuez
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hroaho
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hra6kn
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hrnzfo
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hr73pt
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hqze4p
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hrpaqp
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hqxsra
doi:10.15468/dl.hqy26q,doi:10.15468/dl.hrhydh
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hr91jl
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hrnmt8
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hr89er
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hrj3gz
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hrlhdw
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hr2xmw
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hra1jk
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hriyfv
doi:10.15468/dl.hrbmbk,doi:10.15468/dl.hr665d
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hrg2sp
doi:10.15468/dl.hrcmuz,doi:10.1594/pangaea.140651
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hroczi
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hrcg87
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hrow9i
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hr4ggd
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hrf5by
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hr6zd7
doi:10.15468/dl.hrcmuz,doi:10.15468/dl.hrbbvo
doi:10.1594/pangaea.140438,doi:10.15468/dl.hrgehd
doi:10.1594/pangaea.140438,doi:10.15468/dl.hrj4fv
doi:10.1594/pangaea.140438,doi:10.15468/dl.hrndct
doi:10.1594/pangaea.140438,doi:10.15468/dl.hr4pzh
doi:10.1594/pangaea.140438,doi:10.15468/dl.hrc5uh
doi:10.1594/pangaea.140438,doi:10.15468/dl.hqy8zv
doi:10.1594/pangaea.140438,doi:10.15468/dl.hqwkea
doi:10.1594/pangaea.140438,doi:10.15468/dl.hqxe9h
doi:10.1594/pangaea.140438,doi:10.15468/dl.hqzoiw
doi:10.15468/dl.hrmjwn,doi:10.15468/dl.hqykwp
doi:10.15468/dl.hrmjwn,doi:10.15468/dl.hrcsyv
doi:10.15468/dl.hrmjwn,doi:10.15468/dl.hqwsqr
doi:10.15468/dl.hrmjwn,doi:10.15468/dl.hr42ns
doi:10.15468/dl.hrmjwn,doi:10.15468/dl.hrac74
doi:10.15468/dl.hrmjwn,openalex:W2750271480
doi:10.15468/dl.hrmjwn,doi:10.1594/pangaea.140608
doi:10.15468/dl.hrmjwn,doi:10.15468/dl.hraym9
doi:10.15468/dl.hrmjwn,doi:10.15468/dl.hr5r67
doi:10.15468/dl.hrkk6a,doi:10.1594/pangaea.140526
doi:10.15468/dl.hrkk6a,doi:10.15468/dl.hqw8dp
doi:10.15468/dl.hrkk6a,doi:10.15468/dl.hrds6z
doi:10.15468/dl.hrkk6a,doi:10.15468/dl.hrcehc
doi:10.15468/dl.hrkk6a,doi:10.15468/dl.hqvt5d
doi:10.15468/dl.hrkk6a,doi:10.15468/dl.hrmame
doi:10.15468/dl.hrkk6a,doi:10.15468/dl.hrlqjj
doi:10.15468/dl.hrkk6a,doi:10.15468/dl.hqylfc
doi:10.15468/dl.hrkk6a,doi:10.1594/pangaea.140619
doi:10.15468/dl.hqynq1,doi:10.15468/dl.hrn4yb
doi:10.15468/dl.hqynq1,doi:10.1594/pangaea.140618
doi:10.15468/dl.hqynq1,doi:10.15468/dl.hr9utj
doi:10.15468/dl.hqynq1,doi:10.15468/dl.hr8ssa
doi:10.15468/dl.hqynq1,doi:10.15468/dl.hqxwwr
doi:10.15468/dl.hqynq1,doi:10.15468/dl.hrgxo1
doi:10.15468/dl.hqynq1,doi:10.1594/pangaea.140487
doi:10.15468/dl.hqynq1,doi:10.15468/dl.hrmqde
doi:10.15468/dl.hqynq1,doi:10.15468/dl.hr0gca
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hr7mp3
doi:10.15468/dl.hqze5y,doi:10.1594/pangaea.140639
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hrdpyq
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hrd8az
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hrjhv2
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hrmx2g
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hr8ykt
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hrmzcb
doi:10.15468/dl.hqze5y,doi:10.15468/dl.hr7jsu
doi:10.15468/dl.hrctj6,doi:10.15468/dl.hr64k8
doi:10.15468/dl.hrctj6,doi:10.15468/dl.hqzvc6
doi:10.15468/dl.hrctj6,doi:10.15468/dl.hricji
doi:10.15468/dl.hrctj6,doi:10.15468/dl.hqzpbm
doi:10.15468/dl.hrctj6,doi:10.15468/dl.hqym9v
doi:10.15468/dl.hrctj6,doi:10.15468/dl.hr3gvj
doi:10.15468/dl.hrctj6,doi:10.1594/pangaea.140489
doi:10.15468/dl.hrctj6,doi:10.1594/pangaea.140652
doi:10.15468/dl.hrctj6,doi:10.15468/dl.hrf3uv
doi:10.15468/dl.hr27et,doi:10.15468/dl.hqx8e3
doi:10.15468/dl.hr27et,doi:10.15468/dl.hr6lov
doi:10.15468/dl.hr27et,doi:10.15468/dl.hr7bra
doi:10.15468/dl.hr27et,doi:10.15468/dl.xxw12n
doi:10.15468/dl.hr27et,doi:10.15468/dl.hro4wf
doi:10.15468/dl.hr27et,doi:10.15468/dl.hritxb
doi:10.15468/dl.hr27et,doi:10.15468/dl.hrfm39
doi:10.15468/dl.hr27et,doi:10.15468/dl.hrov2s
doi:10.15468/dl.hr27et,doi:10.15468/dl.hr1gb6
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hrefyf
doi:10.15468/dl.hrb2db,doi:10.15468/dl.xxw2td
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hqzxft
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hrhm3u
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hrneje
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hqw40d
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hqxvvg
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hr85sz
doi:10.15468/dl.hrb2db,doi:10.15468/dl.hrh1gz
doi:10.15468/dl.hradeb,doi:10.15468/dl.hri6tl
doi:10.15468/dl.hradeb,doi:10.15468/dl.hqyhr8
doi:10.15468/dl.hradeb,doi:10.15468/dl.hrj7y0
doi:10.15468/dl.hradeb,doi:10.15468/dl.hrblxj
doi:10.15468/dl.hradeb,doi:10.15468/dl.hqvncg
doi:10.15468/dl.hradeb,doi:10.15468/dl.hrjyhh
doi:10.15468/dl.hradeb,doi:10.15468/dl.hrlyfx
doi:10.15468/dl.hradeb,doi:10.15468/dl.hr1gw1
doi:10.15468/dl.hradeb,doi:10.15468/dl.hrfzsi
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hrm6tt
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hrewro
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hr696q
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hrg28z
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hrndiu
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hra6ra
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hqzscv
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hrczgy
doi:10.15468/dl.hqxzor,doi:10.15468/dl.hrb879
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hrawdw
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hr5o1b
doi:10.15468/dl.hrl1rj,doi:10.1594/pangaea.140589
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hrhhmr
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hrp28j
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hrnvp3
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hrmbvg
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hrivrv
doi:10.15468/dl.hrl1rj,doi:10.15468/dl.hrbm7r
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hrckal
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hra4he
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hrgr2o
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hrce3y
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hresui
doi:10.15468/dl.hrkqon,doi:10.1594/pangaea.140614
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hqyn9l
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hr2cmx
doi:10.15468/dl.hrkqon,doi:10.15468/dl.hrcsxm
doi:10.1594/pangaea.140488,doi:10.15468/dl.hrgjka
doi:10.1594/pangaea.140488,doi:10.15468/dl.hr4jgc
doi:10.1594/pangaea.140488,doi:10.15468/dl.hr2rdk
doi:10.1594/pangaea.140488,doi:10.1594/pangaea.140642
doi:10.1594/pangaea.140488,doi:10.15468/dl.hr8b0t
doi:10.1594/pangaea.140488,doi:10.15468/dl.hqzzge
doi:10.1594/pangaea.140488,doi:10.15468/dl.hro9il
doi:10.1594/pangaea.140488,doi:10.15468/dl.hre8rs
doi:10.1594/pangaea.140488,doi:10.15468/dl.hrf9ie
doi:10.1594/pangaea.140653,doi:10.15468/dl.hrak45
doi:10.1594/pangaea.140653,doi:10.1594/pangaea.140599
doi:10.1594/pangaea.140653,doi:10.15468/dl.hqyjhb
doi:10.1594/pangaea.140653,doi:10.15468/dl.hr6ad5
doi:10.1594/pangaea.140653,doi:10.15468/dl.hrga2n
doi:10.1594/pangaea.140653,doi:10.15468/dl.hri3ll
doi:10.1594/pangaea.140653,doi:10.15468/dl.hriscg
doi:10.1594/pangaea.140653,doi:10.15468/dl.hrm91k
doi:10.1594/pangaea.140653,doi:10.15468/dl.hrfrz8
doi:10.15468/dl.hr7w2j,doi:10.15468/dl.hqynxz
doi:10.15468/dl.hr7w2j,doi:10.1594/pangaea.140598
doi:10.15468/dl.hr7w2j,doi:10.15468/dl.hreklx
doi:10.15468/dl.hr7w2j,doi:10.15468/dl.hrmb3f
doi:10.15468/dl.hr7w2j,doi:10.1594/pangaea.140523
doi:10.15468/dl.hr7w2j,doi:10.15468/dl.hrniv0
doi:10.15468/dl.hr7w2j,doi:10.15468/dl.hr1rqr
doi:10.15468/dl.hr7w2j,doi:10.15468/dl.hrbccr
doi:10.15468/dl.hr7w2j,doi:10.15468/dl.hrknpv
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hr8btt
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hrfwum
doi:10.15468/dl.hrbc3z,doi:10.1594/pangaea.140629
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hrnrgy
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hrkjaw
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hqyvbm
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hrd35j
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hrfgim
doi:10.15468/dl.hrbc3z,doi:10.15468/dl.hrfqb4
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hripnp
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hqxdua
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.xxw4eg
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hqw4st
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hrgawe
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hrcpml
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hr4pa8
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hr3qhd
doi:10.15468/dl.hrdm2t,doi:10.15468/dl.hreiv3
doi:10.15468/dl.hreboe,doi:10.15468/dl.hrgbza
doi:10.15468/dl.hreboe,doi:10.15468/dl.hrawyv
doi:10.15468/dl.hreboe,doi:10.15468/dl.hrhvf6
doi:10.15468/dl.hreboe,doi:10.15468/dl.hrmw3y
doi:10.15468/dl.hreboe,doi:10.15468/dl.hr8gyj
doi:10.15468/dl.hreboe,doi:10.15468/dl.hrmwsj
doi:10.15468/dl.hreboe,doi:10.15468/dl.hrnrvo
doi:10.15468/dl.hreboe,doi:10.15468/dl.hr9trj
doi:10.15468/dl.hreboe,doi:10.15468/dl.hqzvo6
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hrnp3c
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hqvuyy
doi:10.15468/dl.hrn89t,doi:10.1594/pangaea.140524
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hr4ug6
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hrkyo7
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hqzzmf
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hrfxv6
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hra58m
doi:10.15468/dl.hrn89t,doi:10.15468/dl.hr5fhd
doi:10.15468/dl.hr016r,doi:10.15468/dl.hrllkz
doi:10.15468/dl.hr016r,doi:10.1594/pangaea.140600
doi:10.15468/dl.hr016r,doi:10.15468/dl.hqzvzg
doi:10.15468/dl.hr016r,doi:10.15468/dl.hqza8y
doi:10.15468/dl.hr016r,doi:10.15468/dl.hqy829
doi:10.15468/dl.hr016r,doi:10.15468/dl.hqwy1e
doi:10.15468/dl.hr016r,doi:10.1594/pangaea.140622
doi:10.15468/dl.hr016r,doi:10.15468/dl.hr6xee
doi:10.15468/dl.hr016r,doi:10.15468/dl.hr2vv9
